annotator	change	title	author	character_1	character_2	affinity	coarse_category	fine_category	detail
annotator_1	no	Dr. Jekyll and Mr. Hyde	Robert Louis Stevenson	Dr. Henry Jekyll	Mr. Poole	positive	professional	servant	NR
annotator_1	no	Dr. Jekyll and Mr. Hyde	Robert Louis Stevenson	Mr. Gabriel John Utterson	Mr. Enfield	positive	familial	cousin	NR
annotator_1	no	Dr. Jekyll and Mr. Hyde	Robert Louis Stevenson	Mr. Gabriel John Utterson	Mr. Guest	positive	professional	employee	NR
annotator_1	no	Dr. Jekyll and Mr. Hyde	Robert Louis Stevenson	Sir Danvers Carew	Mr. Gabriel John Utterson	positive	professional	client	NR
annotator_1	no	Dr. Jekyll and Mr. Hyde	Robert Louis Stevenson	Dr. Henry Jekyll	Mr. Edward Hyde	negative	social	enemy	NR
annotator_1	no	Dr. Jekyll and Mr. Hyde	Robert Louis Stevenson	Mr. Enfield	Mr. Edward Hyde	negative	professional	colleague	NR
annotator_1	no	Dr. Jekyll and Mr. Hyde	Robert Louis Stevenson	Mr. Gabriel John Utterson	Mr. Edward Hyde	negative	professional	colleague	NR
annotator_2	yes	Dr. Jekyll and Mr. Hyde	Robert Louis Stevenson	Dr. Henry Jekyll	Mr. Edward Hyde	negative	social	enemy	J becomes H
annotator_2	yes	Dr. Jekyll and Mr. Hyde	Robert Louis Stevenson	Dr. Henry Jekyll	Mr. Gabriel John Utterson	positive	social	friend	NR
annotator_2	yes	Dr. Jekyll and Mr. Hyde	Robert Louis Stevenson	Dr. Henry Jekyll	Dr. Hastie Lanyon	positive	social	friend	estranged
annotator_2	yes	Dr. Jekyll and Mr. Hyde	Robert Louis Stevenson	Dr. Henry Jekyll	Dr. Hastie Lanyon	positive	professional	colleague	estranged
annotator_2	no	Dr. Jekyll and Mr. Hyde	Robert Louis Stevenson	Dr. Henry Jekyll	Mr. Poole	positive	professional	servant	NR
annotator_2	no	Dr. Jekyll and Mr. Hyde	Robert Louis Stevenson	Mr. Enfield	Mr. Gabriel John Utterson	positive	social	friend	NR
annotator_2	no	Dr. Jekyll and Mr. Hyde	Robert Louis Stevenson	Mr. Gabriel John Utterson	Mr. Guest	positive	professional	employee	NR
annotator_2	no	Dr. Jekyll and Mr. Hyde	Robert Louis Stevenson	Sir Danvers Carew	Mr. Gabriel John Utterson	positive	professional	client	NR
annotator_2	no	Dr. Jekyll and Mr. Hyde	Robert Louis Stevenson	Mr. Edward Hyde	Sir Danvers Carew	negative	social	enemy	H kills Carew
annotator_2	no	Dr. Jekyll and Mr. Hyde	Robert Louis Stevenson	Mr. Edward Hyde	Mr. Gabriel John Utterson	negative	social	enemy	NR
annotator_3	yes	Dracula	Bram Stoker	Jonathan Harker	Count Dracula	positive	professional	person offering service to client	Jonathan ends up attacking Dracula after Dracula prays on his wife, Mina.
annotator_3	yes	Dracula	Bram Stoker	Mina Murray	Jonathan Harker	positive	familial	husband/wife	Initially engaged, they become married.
annotator_3	no	Dracula	Bram Stoker	Mina Murray	Lucy Westenra	positive	social	friend	Their friendship changes after Lucy becomes a vampire.
annotator_3	no	Dracula	Bram Stoker	Van Helsing	John Seward	positive	professional	teacher	NR
annotator_3	no	Dracula	Bram Stoker	Mrs. Westenra	Lucy Westenra	positive	familial	parent	NR
annotator_3	yes	Dracula	Bram Stoker	Arthur Holmwood	Lucy Westenra	negative	social	unrequited love interest	One of Lucy's prospective fiancees, Holmwood is the one that kills Lucy after she becomes a vampire.
annotator_3	no	Dracula	Bram Stoker	Renfield	John Seward	neutral	professional	client	NR
annotator_3	no	Dracula	Bram Stoker	Quincey Morris	Count Dracula	negative	social	enemy	NR
annotator_3	no	Dracula	Bram Stoker	Arthur Holmwood	Quincey Morris	positive	social	friend	NR
annotator_3	no	Dracula	Bram Stoker	Arthur Holmwood	John Seward	positive	social	friend	NR
annotator_1	no	Dracula	Bram Stoker	Van Helsing	John Seward	positive	professional	teacher	NR
annotator_1	no	Dracula	Bram Stoker	Van Helsing	Lucy Westenra	neutral	professional	person offering service to client	Van Helsing is called upon to cure the ailing Lucy Westenra.
annotator_1	no	Dracula	Bram Stoker	Van Helsing	Count Dracula	negative	social	enemy	NR
annotator_1	no	Dracula	Bram Stoker	Count Dracula	Jonathan Harker	negative	social	rivals	Harker was Dracula's prisoner.
annotator_1	no	Dracula	Bram Stoker	Jonathan Harker	Mina Murray	positive	social	lovers	NR
annotator_1	no	Dracula	Bram Stoker	Mina Murray	Count Dracula	negative	social	rivals	Mina was victimized by Dracula.
annotator_1	no	Dracula	Bram Stoker	Mina Murray	Lucy Westenra	positive	social	friend	NR
annotator_1	no	Dracula	Bram Stoker	Mina Murray	Van Helsing	neutral	social	acquaintance	NR
annotator_1	no	Dracula	Bram Stoker	Lucy Westenra	Count Dracula	negative	social	rivals	Lucy is a victim of Dracula.
annotator_1	no	Dracula	Bram Stoker	Lucy Westenra	Arthur Holmwood	positive	social	lovers	NR
annotator_4	yes	The House of Mirth	Edith Wharton	Lawrence Selden	Lily Bart	positive	social	friend	Lawrence eventually realizes that he loves Lily and wants to marry her
annotator_4	yes	The House of Mirth	Edith Wharton	Gus Trenor	Lily Bart	neutral	professional	person offering service to client	Gus propositions Lily and wants to be lovers with her
annotator_4	yes	The House of Mirth	Edith Wharton	Simon Rosedale	Lily Bart	positive	social	friend	Rosedale first pursues Lily romantically, but later becomes a friend to her
annotator_4	yes	The House of Mirth	Edith Wharton	Mrs. Peniston	Lily Bart	neutral	familial	uncle/aunt	Mrs. Peniston is first a benefactor to Lily, but later disinherits her after hearing rumors about her
annotator_4	no	The House of Mirth	Edith Wharton	Bertha Dorset	Lily Bart	negative	social	rivals	NR
annotator_4	no	The House of Mirth	Edith Wharton	Bertha Dorset	Ned Silverton	positive	social	lovers	NR
annotator_4	no	The House of Mirth	Edith Wharton	Bertha Dorset	George Dorset	negative	familial	husband/wife	NR
annotator_4	no	The House of Mirth	Edith Wharton	Jack Stepney and Gwen Stepney	Lily Bart	positive	familial	cousin	NR
annotator_4	no	The House of Mirth	Edith Wharton	Carry Fisher	Lily Bart	positive	social	friend	NR
annotator_4	no	The House of Mirth	Edith Wharton	Gerty Farish	Lily Bart	positive	social	friend	NR
annotator_5	NR	The House of Mirth	Edith Wharton	Lily Bart	Lawrence Selden	positive	social	lovers	NR
annotator_5	yes	The House of Mirth	Edith Wharton	Bertha Dorset	George Dorset	neutral	familial	lovers	husband/wife become enemies
annotator_5	NR	The House of Mirth	Edith Wharton	Bertha Dorset	Lily Bart	negative	social	enemy	NR
annotator_5	yes	The House of Mirth	Edith Wharton	Mrs. Peniston	Lily Bart	positive	familial	lovers	she disinherits her because she heard thatthe rumors that Lily had an affair and learns that Lily gambles on Sundays
annotator_5	NR	The House of Mirth	Edith Wharton	Bertha Dorset	Ned Silverton	positive	social	lovers	NR
annotator_5	NR	The House of Mirth	Edith Wharton	Gerty Farish	Lily Bart	positive	social	friend	NR
annotator_5	NR	The House of Mirth	Edith Wharton	Simon Rosedale	Lily Bart	positive	social	unrequited love interest	NR
annotator_5	no	The House of Mirth	Edith Wharton	Gus Trenor	Lily Bart	positive	social	unrequited love interest	NR
annotator_5	yes	The House of Mirth	Edith Wharton	Judy Trenor	Gus Trenor	neutral	social	lovers	Gus Trenor had an eye on Lily
annotator_5	NR	The House of Mirth	Edith Wharton	Carry Fisher	Lily Bart	positive	social	friend	NR
annotator_1	yes	Herland	Charlotte Perkins Gilman	Alima	Terry Nicholson	neutral	familial	husband/wife	Were lovers, then married
annotator_1	yes	Herland	Charlotte Perkins Gilman	Celis	Jeff Margrave	positive	familial	husband/wife	Were lovers, then married
annotator_1	no	Herland	Charlotte Perkins Gilman	Ellador	Vandyck Jennings	positive	social	lovers	NR
annotator_1	no	Herland	Charlotte Perkins Gilman	Ellador	Terry Nicholson	neutral	social	friend	NR
annotator_1	no	Herland	Charlotte Perkins Gilman	Terry Nicholson	Jeff Margrave	neutral	professional	colleague	NR
annotator_1	no	Herland	Charlotte Perkins Gilman	Terry Nicholson	Vandyck Jennings	neutral	professional	colleague	NR
annotator_1	no	Herland	Charlotte Perkins Gilman	Jeff Margrave	Vandyck Jennings	neutral	professional	colleague	NR
annotator_1	no	Herland	Charlotte Perkins Gilman	Moadine	Vandyck Jennings	neutral	professional	teacher	NR
annotator_1	no	Herland	Charlotte Perkins Gilman	Moadine	Jeff Margrave	neutral	professional	teacher	NR
annotator_1	no	Herland	Charlotte Perkins Gilman	Moadine	Terry Nicholson	neutral	professional	teacher	NR
annotator_2	no	Herland	Charlotte Perkins Gilman	Celis	Jeff Margrave	neutral	familial	husband/wife	tries to be positive
annotator_2	yes	Herland	Charlotte Perkins Gilman	Alima	Terry Nicholson	negative	familial	husband/wife	ends when he attacks her
annotator_2	no	Herland	Charlotte Perkins Gilman	Ellador	Vandyck Jennings	positive	familial	husband/wife	NR
annotator_2	yes	Herland	Charlotte Perkins Gilman	Moadine	Terry Nicholson	neutral	professional	teacher	NR
annotator_2	no	Herland	Charlotte Perkins Gilman	Somel	Vandyck Jennings	positive	professional	teacher	NR
annotator_2	no	Herland	Charlotte Perkins Gilman	Zava	Jeff Margrave	NR	professional	teacher	NR
annotator_2	no	Herland	Charlotte Perkins Gilman	Vandyck Jennings	Jeff Margrave	positive	social	friend	NR
annotator_2	no	Herland	Charlotte Perkins Gilman	Vandyck Jennings	Terry Nicholson	positive	social	friend	NR
annotator_2	no	Herland	Charlotte Perkins Gilman	Jeff Margrave	Terry Nicholson	positive	social	friend	NR
annotator_2	no	Herland	Charlotte Perkins Gilman	Vandyck Jennings	Jeff Margrave	positive	professional	colleague	NR
annotator_1	no	Howards End	E. M. Forster	Margaret Schlegel	Helen Schlegel	positive	familial	brother/sister	Margaret and Helen are sisters.
annotator_1	no	Howards End	E. M. Forster	Margaret Schlegel	Tibby	neutral	familial	brother/sister	NR
annotator_1	no	Howards End	E. M. Forster	Helen Schlegel	Tibby	neutral	familial	brother/sister	NR
annotator_1	yes	Howards End	E. M. Forster	Henry Wilcox	Ruth Wilcox	neutral	familial	husband/wife	Married until Ruth's death, then Henry marries Margaret.
annotator_1	yes	Howards End	E. M. Forster	Henry Wilcox	Margaret Schlegel	neutral	familial	husband/wife	Henry is married to Ruth until her death, then Henry marries Margaret.
annotator_1	no	Howards End	E. M. Forster	Leonard Bast	Jacky Bast	neutral	familial	husband/wife	NR
annotator_1	no	Howards End	E. M. Forster	Leonard Bast	Helen Schlegel	neutral	social	lovers	Leonard and Helen have a sexual encounter.
annotator_1	no	Howards End	E. M. Forster	Charles Wilcox	Henry Wilcox	neutral	familial	child	Charles is the son of Henry.
annotator_1	no	Howards End	E. M. Forster	Charles Wilcox	Dolly Wilcox	neutral	familial	husband/wife	NR
annotator_1	no	Howards End	E. M. Forster	Aunt Juley Mund	Margaret Schlegel	neutral	familial	uncle/aunt	NR
annotator_3	yes	Howards End	E. M. Forster	Margaret Schlegel	Helen Schlegel	positive	familial	brother/sister	Their relationship changes throughout the course of the novel, in positive and negative ways, mostly in relation to Henry Wilcox.
annotator_3	no	Howards End	E. M. Forster	Margaret Schlegel	Tibby	positive	familial	brother/sister	NR
annotator_3	yes	Howards End	E. M. Forster	Margaret Schlegel	Henry Wilcox	positive	familial	husband/wife	They become friends after Ruth Wilcox's death and eventually they get married.
annotator_3	yes	Howards End	E. M. Forster	Henry Wilcox	Ruth Wilcox	neutral	familial	husband/wife	Henry remarries after Ruth Wilcox dies.
annotator_3	yes	Howards End	E. M. Forster	Leonard Bast	Jacky Bast	negative	familial	husband/wife	Leonard Bast cheats on Jack with Helen Schlegel.y
annotator_3	yes	Howards End	E. M. Forster	Leonard Bast	Helen Schlegel	negative	social	lovers	They start as friends, but after their affair their relationship deteriorates.
annotator_3	yes	Howards End	E. M. Forster	Charles Wilcox	Leonard Bast	negative	social	acquaintance	Charles Wilcox kills Leonard Bast.
annotator_3	no	Howards End	E. M. Forster	Paul Wilcox	Helen Schlegel	negative	social	lovers	NR
annotator_3	no	Howards End	E. M. Forster	Henry Wilcox	Paul Wilcox	neutral	familial	parent	NR
annotator_3	no	Howards End	E. M. Forster	Henry Wilcox	Evie Wilcox	neutral	familial	parent	NR
annotator_5	yes	A Doll&rsquo;s House	Henrik Ibsen	Nora	Torvald Helmer	positive	familial	lovers	husband/wife become enemies
annotator_5	NR	A Doll&rsquo;s House	Henrik Ibsen	Torvald Helmer	Dr. Rank	positive	social	friend	NR
annotator_5	NR	A Doll&rsquo;s House	Henrik Ibsen	Nora	Mrs. Linde	positive	social	friend	NR
annotator_5	NR	A Doll&rsquo;s House	Henrik Ibsen	Krogstad	Torvald Helmer	negative	professional	employee	NR
annotator_5	NR	A Doll&rsquo;s House	Henrik Ibsen	Krogstad	Nora	negative	social	enemy	NR
annotator_5	NR	A Doll&rsquo;s House	Henrik Ibsen	Nora	Dr. Rank	neutral	social	acquaintance	NR
annotator_5	NR	A Doll&rsquo;s House	Henrik Ibsen	Dr. Rank	Nora	positive	social	unrequited love interest	NR
annotator_5	NR	A Doll&rsquo;s House	Henrik Ibsen	Torvald Helmer	Dr. Rank	positive	social	friend	NR
annotator_5	no	A Doll&rsquo;s House	Henrik Ibsen	Krogstad	Mrs. Linde	positive	social	lovers	NR
annotator_5	NR	A Doll&rsquo;s House	Henrik Ibsen	Anne-Marie	Nora	positive	familial	lovers	NR
annotator_1	no	A Doll&rsquo;s House	Henrik Ibsen	Nora	Torvald Helmer	neutral	familial	husband/wife	NR
annotator_1	no	A Doll&rsquo;s House	Henrik Ibsen	Torvald Helmer	Krogstad	neutral	professional	employee	Krogstad holds a subordinate position at Torvald’s bank.
annotator_1	no	A Doll&rsquo;s House	Henrik Ibsen	Krogstad	Nora	neutral	social	acquaintance	NR
annotator_1	no	A Doll&rsquo;s House	Henrik Ibsen	Nora	Mrs. Linde	neutral	social	friend	NR
annotator_1	no	A Doll&rsquo;s House	Henrik Ibsen	Torvald Helmer	Dr. Rank	positive	social	friend	NR
annotator_1	no	A Doll&rsquo;s House	Henrik Ibsen	Nora	Bob	neutral	familial	parent	Nora is Bob's mother.
annotator_1	no	A Doll&rsquo;s House	Henrik Ibsen	Nora	Emmy	neutral	familial	parent	Nora is Emmy's mother.
annotator_1	no	A Doll&rsquo;s House	Henrik Ibsen	Nora	and Ivar	neutral	familial	parent	Nora is Ivar's mother.
annotator_1	no	A Doll&rsquo;s House	Henrik Ibsen	Nora	Anne-Marie	positive	professional	servant	Anne-Marie is the Helmer's nanny.
annotator_1	no	A Doll&rsquo;s House	Henrik Ibsen	Torvald Helmer	Bob	neutral	familial	parent	Torvald is Bob's father.
annotator_3	NR	Hamlet	William Shakespeare	Claudius	Hamlet	negative	familial	uncle/aunt	NR
annotator_3	NR	Hamlet	William Shakespeare	Hamlet	Gertrude	negative	familial	child	NR
annotator_3	NR	Hamlet	William Shakespeare	Hamlet	Horatio	positive	social	friend	NR
annotator_3	NR	Hamlet	William Shakespeare	Polonius	Laertes	positive	familial	parent	NR
annotator_3	NR	Hamlet	William Shakespeare	Polonius	Ophelia	positive	familial	parent	NR
annotator_3	NR	Hamlet	William Shakespeare	Ophelia	Hamlet	negative	social	unrequited love interest	NR
annotator_3	NR	Hamlet	William Shakespeare	Rosencrantz and Guildenstern	Hamlet	negative	social	friend	NR
annotator_3	NR	Hamlet	William Shakespeare	Voltimand and Cornelius	Claudius	positive	professional	servant	NR
annotator_3	NR	Hamlet	William Shakespeare	Claudius	Polonius	positive	professional	master	NR
annotator_3	NR	Hamlet	William Shakespeare	Hamlet	Laertes	negative	social	rivals	NR
annotator_1	no	Hamlet	William Shakespeare	Hamlet	Gertrude	negative	familial	child	Hamlet is the son of Gertrude.
annotator_1	no	Hamlet	William Shakespeare	Hamlet	Claudius	negative	familial	niece/nephew	Hamlet is the nephew of Claudius.
annotator_1	yes	Hamlet	William Shakespeare	Claudius	Gertrude	positive	familial	husband/wife	Claudius is the brother of Hamlets father, but marries Gertrude.
annotator_1	no	Hamlet	William Shakespeare	Polonius	Claudius	neutral	professional	employee	Polonius is the Lord Chamberlain of Claudius’s court.
annotator_1	no	Hamlet	William Shakespeare	Polonius	Laertes	neutral	familial	parent	Polonius is Laertes' father.
annotator_1	no	Hamlet	William Shakespeare	Polonius	Ophelia	neutral	familial	parent	Polonius is the father of Ophelia.
annotator_1	no	Hamlet	William Shakespeare	Hamlet	Horatio	positive	social	friend	NR
annotator_1	no	Hamlet	William Shakespeare	Hamlet	Ophelia	positive	social	lovers	NR
annotator_1	no	Hamlet	William Shakespeare	Laertes	Ophelia	neutral	familial	brother/sister	NR
annotator_1	no	Hamlet	William Shakespeare	Hamlet	The Ghost	neutral	familial	child	The Ghost is thought to be Hamlet's father or a devil sent to deceive him.
annotator_6	no	Hedda Gabler	Henrik Ibsen	Juliane Tesman	Jürgen Tesman	positive	familial	uncle/aunt	NR
annotator_6	yes	Hedda Gabler	Henrik Ibsen	Jürgen Tesman	Hedda Gabler	positive	familial	husband/wife	NR
annotator_6	no	Hedda Gabler	Henrik Ibsen	Aunt Rina	Jürgen Tesman	neutral	familial	uncle/aunt	NR
annotator_6	no	Hedda Gabler	Henrik Ibsen	Ejlert Lövborg	Jürgen Tesman	negative	professional	rivals	NR
annotator_6	no	Hedda Gabler	Henrik Ibsen	Berte	Hedda Gabler	negative	professional	servant	NR
annotator_6	no	Hedda Gabler	Henrik Ibsen	Mrs. Elvsted	Hedda Gabler	negative	social	enemy	schoolmates
annotator_6	no	Hedda Gabler	Henrik Ibsen	Mrs. Elvsted	Ejlert Lövborg	positive	social	friend	also a surrogate sponsor of his work and sobriety
annotator_6	no	Hedda Gabler	Henrik Ibsen	Judge Brack	Hedda Gabler	positive	social	friend	NR
annotator_6	no	Hedda Gabler	Henrik Ibsen	Judge Brack	Jürgen Tesman	positive	social	friend	NR
annotator_6	no	Hedda Gabler	Henrik Ibsen	Juliane Tesman	Hedda Gabler	negative	familial	in-law relation	NR
annotator_1	no	Hedda Gabler	Henrik Ibsen	Hedda Gabler	Jürgen Tesman	neutral	familial	husband/wife	NR
annotator_1	no	Hedda Gabler	Henrik Ibsen	Jürgen Tesman	Ejlert Lövborg	negative	professional	colleague	NR
annotator_1	no	Hedda Gabler	Henrik Ibsen	Jürgen Tesman	Juliane Tesman	positive	familial	niece/nephew	Jurgen is Juliane's nephew.
annotator_1	no	Hedda Gabler	Henrik Ibsen	Aunt Rina	Juliane Tesman	positive	familial	brother/sister	Rina and Juliane are sisters.
annotator_1	no	Hedda Gabler	Henrik Ibsen	Juliane Tesman	Hedda Gabler	neutral	familial	in-law relation	NR
annotator_1	no	Hedda Gabler	Henrik Ibsen	Judge Brack	Hedda Gabler	neutral	social	friend	NR
annotator_1	no	Hedda Gabler	Henrik Ibsen	Judge Brack	Jürgen Tesman	neutral	social	friend	NR
annotator_1	no	Hedda Gabler	Henrik Ibsen	Ejlert Lövborg	Hedda Gabler	neutral	social	acquaintance	Ejlert once shared a close relationship with Hedda.
annotator_1	no	Hedda Gabler	Henrik Ibsen	Berte	Hedda Gabler	neutral	professional	servant	NR
annotator_1	no	Hedda Gabler	Henrik Ibsen	Berte	Juliane Tesman	positive	professional	servant	Berte was the former servant of Juliane.
annotator_6	no	Heart of Darkness	Joseph Conrad	General manager	Brickmaker	positive	social	acquaintance	NR
annotator_6	no	Heart of Darkness	Joseph Conrad	Marlow	Kurtz	positive	social	acquaintance	NR
annotator_6	no	Heart of Darkness	Joseph Conrad	Marlow	Pilgrims	negative	social	acquaintance	NR
annotator_6	no	Heart of Darkness	Joseph Conrad	Kurtz	Kurtz’s African mistress	positive	social	lovers	NR
annotator_6	no	Heart of Darkness	Joseph Conrad	Kurtz	Kurtz’s Intended	negative	social	unrequited love interest	fiancee
annotator_6	no	Heart of Darkness	Joseph Conrad	The men aboard the Nellie	Marlow	positive	social	friend	NR
annotator_6	no	Heart of Darkness	Joseph Conrad	Marlow	Fresleven	positive	professional	colleague	NR
annotator_6	no	Heart of Darkness	Joseph Conrad	Marlow	Helmsman	neutral	professional	colleague	NR
annotator_6	no	Heart of Darkness	Joseph Conrad	Russian trader	Kurtz	positive	social	friend	NR
annotator_6	no	Heart of Darkness	Joseph Conrad	Marlow	Cannibals	positive	professional	employer	NR
annotator_3	no	Heart of Darkness	Joseph Conrad	Kurtz’s Intended	Kurtz	positive	familial	lovers	NR
annotator_3	no	Heart of Darkness	Joseph Conrad	Brickmaker	General manager	positive	professional	employee	NR
annotator_3	no	Heart of Darkness	Joseph Conrad	Marlow	Cannibals	positive	social	acquaintance	NR
annotator_3	no	Heart of Darkness	Joseph Conrad	General manager	Kurtz	negative	social	enemy	NR
annotator_3	NR	Heart of Darkness	Joseph Conrad	Brickmaker	Kurtz	negative	social	enemy	NR
annotator_3	yes	Heart of Darkness	Joseph Conrad	Marlow	Kurtz	positive	professional	colleague	Marlow's opinion of Kurtz changes after he reads Kurtz's personal documents.
annotator_3	no	Heart of Darkness	Joseph Conrad	Marlow	Pilgrims	negative	social	acquaintance	NR
annotator_3	no	Heart of Darkness	Joseph Conrad	Russian trader	Kurtz	positive	professional	student	NR
annotator_3	NR	Heart of Darkness	Joseph Conrad	Kurtz	Marlow	neutral	professional	person offering service to client	NR
annotator_3	NR	Heart of Darkness	Joseph Conrad	Kurtz’s African mistress	Kurtz	positive	social	lovers	NR
annotator_5	yes	Ghosts	Henrik Ibsen	Mrs. Helene Alving	Captain Alving	negative	familial	husband/wife	Later she returned to her husband
annotator_5	no	Ghosts	Henrik Ibsen	Mrs. Helene Alving	Oswald Alving	positive	familial	child	NR
annotator_5	no	Ghosts	Henrik Ibsen	Regina Engstrand	Mrs. Helene Alving	neutral	professional	servant	NR
annotator_5	no	Ghosts	Henrik Ibsen	Regina Engstrand	Jakob Engstrand	positive	familial	child	NR
annotator_5	no	Ghosts	Henrik Ibsen	Johanna	Jakob Engstrand	neutral	familial	husband/wife	NR
annotator_5	no	Ghosts	Henrik Ibsen	Regina Engstrand	Oswald Alving	positive	social	lovers	NR
annotator_5	no	Ghosts	Henrik Ibsen	Johanna	Captain Alving	negative	familial	unrequited love interest	NR
annotator_5	no	Ghosts	Henrik Ibsen	Regina Engstrand	Johanna	neutral	familial	child	NR
annotator_5	yes	Ghosts	Henrik Ibsen	Mrs. Helene Alving	Pastor Manders	positive	social	lovers	Later she returned to her husband
annotator_5	no	Ghosts	Henrik Ibsen	Oswald Alving	Captain Alving	neutral	familial	child	NR
annotator_3	no	Ghosts	Henrik Ibsen	Mrs. Helene Alving	Oswald Alving	positive	familial	parent	NR
annotator_3	yes	Ghosts	Henrik Ibsen	Oswald Alving	Regina Engstrand	positive	familial	half relation	After coming home from abroad and meeting Regina, Oswald tries to seduce her, but gives up when he finds out that Regina is his half-sister.
annotator_3	no	Ghosts	Henrik Ibsen	Regina Engstrand	Mrs. Helene Alving	positive	professional	servant	NR
annotator_3	no	Ghosts	Henrik Ibsen	Mrs. Helene Alving	Captain Alving	negative	familial	husband/wife	NR
annotator_3	yes	Ghosts	Henrik Ibsen	Regina Engstrand	Captain Alving	neutral	familial	child	Regina finds out that Captain Alving was her real father.
annotator_3	yes	Ghosts	Henrik Ibsen	Johanna	Regina Engstrand	neutral	familial	parent	Regina finds out that Johanna was her real mother and that she has died.
annotator_3	no	Ghosts	Henrik Ibsen	Johanna	Mrs. Helene Alving	neutral	professional	servant	NR
annotator_3	yes	Ghosts	Henrik Ibsen	Jakob Engstrand	Regina Engstrand	positive	familial	parent	Regina finds out that Jakob is in fact her step-father, who married her already pregnant mother Johanna.
annotator_3	yes	Ghosts	Henrik Ibsen	Mrs. Helene Alving	Pastor Manders	negative	social	acquaintance	Their relationship changes throughout the play and turns sour, after the Pastor criticizes Helene's decisions and rejects her.
annotator_3	yes	Ghosts	Henrik Ibsen	Jakob Engstrand	Pastor Manders	negative	social	acquaintance	At first Jakob tries to impress the Pastor, but he turns against him.
annotator_1	yes	Far from the Madding Crowd	Thomas Hardy	Gabriel Oak	Bathsheba Everdene	positive	familial	husband/wife	also professional he works for her before marrying her
annotator_1	yes	Far from the Madding Crowd	Thomas Hardy	Sergeant Francis (Frank) Troy	Fanny Robin	negative	social	lovers	he refuses to marry her then later repents/ has remorse for his actions
annotator_1	yes	Far from the Madding Crowd	Thomas Hardy	Sergeant Francis (Frank) Troy	Bathsheba Everdene	negative	familial	husband/wife	she eventually marries Gabriel
annotator_1	no	Far from the Madding Crowd	Thomas Hardy	Bathsheba Everdene	William Boldwood	negative	social	unrequited love interest	NR
annotator_1	no	Far from the Madding Crowd	Thomas Hardy	Liddy Smallbury	Bathsheba Everdene	positive	professional	servant	NR
annotator_1	no	Far from the Madding Crowd	Thomas Hardy	Jan Coggan	Gabriel Oak	positive	social	friend	NR
annotator_1	no	Far from the Madding Crowd	Thomas Hardy	Cainy Ball	Gabriel Oak	neutral	professional	employee	NR
annotator_1	no	Far from the Madding Crowd	Thomas Hardy	Bathsheba Everdene	Pennyways	negative	professional	employer	NR
annotator_1	no	Far from the Madding Crowd	Thomas Hardy	Pennyways	Sergeant Francis (Frank) Troy	positive	social	acquaintance	NR
annotator_1	no	Far from the Madding Crowd	Thomas Hardy	Joseph Poorgrass	Fanny Robin	positive	social	acquaintance	carries her coffin
annotator_2	no	Far from the Madding Crowd	Thomas Hardy	Gabriel Oak	Bathsheba Everdene	neutral	social	lovers	Grabriel was Bathsheba's first suitor.
annotator_2	yes	Far from the Madding Crowd	Thomas Hardy	Sergeant Francis (Frank) Troy	Fanny Robin	negative	social	lovers	They were lovers but didn't marry and broke up.
annotator_2	yes	Far from the Madding Crowd	Thomas Hardy	Sergeant Francis (Frank) Troy	Bathsheba Everdene	neutral	familial	husband/wife	Frank develops a relationship with Bathsheba and marries her.
annotator_2	yes	Far from the Madding Crowd	Thomas Hardy	William Boldwood	Bathsheba Everdene	neutral	social	lovers	William was Bathsheba's second suitor.
annotator_2	no	Far from the Madding Crowd	Thomas Hardy	William Boldwood	Sergeant Francis (Frank) Troy	negative	social	rivals	William envies Troy.
annotator_2	no	Far from the Madding Crowd	Thomas Hardy	Bathsheba Everdene	Liddy Smallbury	positive	professional	servant	Liddy is Bathsheba's maid and confidant.
annotator_2	no	Far from the Madding Crowd	Thomas Hardy	Jan Coggan	Gabriel Oak	positive	social	friend	NR
annotator_2	no	Far from the Madding Crowd	Thomas Hardy	Gabriel Oak	Cainy Ball	neutral	professional	employer	Cainy is Gabriel's assistant.
annotator_2	no	Far from the Madding Crowd	Thomas Hardy	Pennyways	Bathsheba Everdene	neutral	social	friend	NR
annotator_2	no	Far from the Madding Crowd	Thomas Hardy	Pennyways	Sergeant Francis (Frank) Troy	neutral	social	friend	NR
annotator_1	no	Ethan Frome	Edith Wharton	Ethan Frome	Zenobia Frome	negative	familial	husband/wife	NR
annotator_1	no	Ethan Frome	Edith Wharton	Mattie Silver	Ethan Frome	positive	social	lovers	also his inlaw she is more love interest than lover
annotator_1	no	Ethan Frome	Edith Wharton	Mattie Silver	Zenobia Frome	negative	familial	cousin	NR
annotator_1	no	Ethan Frome	Edith Wharton	Mattie Silver	Denis Eady	negative	social	unrequited love interest	NR
annotator_1	yes	Ethan Frome	Edith Wharton	Ethan Frome	Denis Eady	negative	social	rivals	Ethan changes his feelings towards Denis when he understands Mattie's affections better
annotator_1	no	Ethan Frome	Edith Wharton	Mrs. Ned Hale	The Narrator	neutral	professional	person offering service to client	NR
annotator_1	no	Ethan Frome	Edith Wharton	Ned Hale	Mrs. Ned Hale	positive	familial	husband/wife	NR
annotator_1	no	Ethan Frome	Edith Wharton	Mrs. Andrew Hale	Ethan Frome	positive	social	friend	NR
annotator_1	no	Ethan Frome	Edith Wharton	Jotham Powell	Ethan Frome	neutral	professional	employee	NR
